Rating,No_of_ratings,Name,specs0,specs1,specs2,specs3,specs4,specs5,specs6,specs7,specs8,specs9,specs10,specs11,specs12,specs13,specs14,specs15,specs16,specs17,specs18,specs19,specs20,specs21,specs22,specs23,specs24,specs25,specs26,specs27,specs28,specs29,specs30,specs31,specs32,specs33,specs34,specs35
null,null,Key Specs & Features of Dell 15 3500 (D560248WIN9BL) (Intel Core i5 (10th Gen) 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , Anti-glare Display , No , Intel Core i5 (10th Gen) , 10300H , 2.5GHz , 8 MB , NVIDIA Geforce GTX 1650 , 4 GB , 8GB ,1, DDR4 , 2933MHz ,null, 512GB , 2.34 Kg , 365.5 x 254 x 21.6 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 4.0 ", No ,null, Headphone + Microphone Combo Jack , 51 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard , No 
4.4,11 Ratings,Key Specs & Features of Asus G531GU-ES511T (Intel Core i5 (9th Gen) 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," F LED-backlit 300nits, 3ms Response Time(G2G), Anti-Glare IPS-level Panel with 72% NTSC, 100 Percentage sRGB, Up to 81.5 Percentage screen-to-body ratio Display ", No , Intel Core i5 (9th Gen) , 9300H , 2.4GHz , 8 MB , NVIDIA GeForce GTX 1660 Ti , 6 GB , 16GB ,1, DDR4 , 2666MHz ,null, 1TB , 2.40 Kg , 360 x 275 x 25.8 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 3 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 66 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Illuminated Backlit Chiclet Keyboard RGB , No 
null,null,Key Specs & Features of HP 15-ep0143tx (22H44PA) (Intel Core i5 (10th Gen) 16GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," Diagonal Edge-to-Edge Glass Micro-Edge 400 nits, 100% sRGB Display ", No , Intel Core i5 (10th Gen) , 10300H , 2.5GHz , 8 MB , NVIDIA Geforce GTX 1650 Ti , 4 GB , 16GB ,2, DDR4 , 2933MHz ,null, 512GB , 3.61 Kg , 357.9 x 236.8 x 18.4 , Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 83 W AC Adapter W , 6 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard ,null
3.8,186 Ratings,Key Specs & Features of Lenovo S145 (81W800TFIN) (Intel Core i5 (10th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare TN Display (220 nits Brightness, 16:9 Aspect Ratio) ", No , Intel Core i5 (10th Gen) , 1035G1 , 1.0GHz , 6 MB , Intel UHD , 8GB , Up to 12GB ,1, DDR4 , 2666MHz ,null, 512GB , 1.85 Kg , 362.2 x 251.5 x 19.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W ,null, Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , English Non Backlit Keyboard , No 
null,13 Ratings,Key Specs & Features of HP 15-ep0011TX (1A5F2PA) (Intel Core i5 (10th Gen) 16GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," Diagonal IPS Anti-glare Micro-edge WLED-backlit 300 Nits, 72% NTSC Display ", No , Intel Core i5 (10th Gen) , 10300H , 2.5GHz , 8 MB , NVIDIA Geforce GTX 1650 Ti , 4 GB , 16GB ,2, DDR4 , 2933MHz ,null, 512GB , 2.14 Kg , 357.9 x 236.8 x 18.4 , Natural Silver , 1 Year ," Laptop, Battery, AC Adaptor, User Guide and Manuals "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 150 W AC Adapter W , 6 Cell , Li-Po ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, island-style, backlit, cool gray keyboard ", No 
null,13 Ratings,Key Specs & Features of HP 15-ep0011TX (1A5F2PA) (Intel Core i5 (10th Gen) 16GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," Diagonal IPS Anti-glare Micro-edge WLED-backlit 300 Nits, 72% NTSC Display ", No , Intel Core i5 (10th Gen) , 10300H , 2.5GHz , 8 MB , NVIDIA Geforce GTX 1650 Ti , 4 GB , 16GB ,2, DDR4 , 2933MHz ,null, 512GB , 2.14 Kg , 357.9 x 236.8 x 18.4 , Natural Silver , 1 Year ," Laptop, Battery, AC Adaptor, User Guide and Manuals "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 150 W AC Adapter W , 6 Cell , Li-Po ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, island-style, backlit, cool gray keyboard ", No 
3.6,31 Ratings,Key Specs & Features of HP 13-ba0003TU (3M001PA) (Intel Core i5 (10th Gen) 8GB Windows 10), Windows 10 Home Basic , 13.3 inch , 1920 x 1080 pixels , LED ," Diagonal, Multitouch-enabled, IPS, edge-to-edge glass, micro-edge, BrightView, 400 nits, 100% sRGB Display ", No , Intel Core i5 (10th Gen) , 1035G1 , 1.0GHz , 6 MB , Intel UHD , 8GB ,null,1, DDR4 , 2666MHz ,null, 512GB , 1.3 Kg , 306.5 x 194.6 x 16.9 , Natural Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, island-style, backlit, natural silver keyboard ", No 
4.3,"1,441 Ratings",Key Specs & Features of HP 14q-cs0029TU (9VB32PA) (Intel Core i3 (8th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1366 x 768 pixels , LED , WLED Backlit SVA BrightView Display , No , Intel Core i3 (8th Gen) , 8130U , 2.2GHz , 4 MB , Intel UHD 620 , 8GB ,null,1, DDR4 , 2400MHz ,null, 256GB , 1.47 Kg , 335 x 234 x 19.9 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n "," Yes, 4.2 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, HP Imagepad with Multi-Touch Gesture Support , Standard Notebook Keyboard ,null
4.2,241 Ratings,Key Specs & Features of Asus X513EA-EJ331TS (Intel Core i3 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , LED Backlit Anti-glare Display , No , Intel Core i3 (11th Gen) , 1115G4 , 4.0GHz , 6 MB , Intel UHD , 8GB ,null,1, DDR4 , 3200MHz ,null, 256GB , 1.7 Kg , 359 x 235 x 19.9 , Cobalt Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 42 W AC Adapter W , 3 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Illuminated Chiclet Keyboard , Yes 
4.4,3 Ratings,Key Specs & Features of HP x360 14-ea0538TU (457L9PA) (Intel Core i5 (11th Gen) 16GB Windows 10), Windows 10 Home Basic , 13.5 inch(34.29 cm) , 1920 x 1280 pixels , LED ," Diagonal, WUXGA Plus Multitouch-Enabled, IPS, Edge-to-edge glass, micro-edge, anti-reflection Corning Gorilla Glass NBTâ„¢, 400 nits, 100% sRGB Display ", Yes , Intel Core i5 (11th Gen) , 1135G7 ,null, 8 MB , Intel Iris Xe , 16GB ,null,1, LPDDR4X , 3733MHz ,null, 512GB , 1.34 Kg , 298 x 220 x 17 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Po ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, backlit, poseidon blue keyboard ", No 
4.4,58 Ratings,Key Specs & Features of Asus G513QC-HN093T (Ryzen 5 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit, Anti-Glare IPS, Adaptive-Sync Display (250 nits Brightness, 1:1000 Contrast, 45% NTSC Color Gamut, 62.5% SRGB, 16:9 Aspect Ratio) ", No , AMD Hexa-Core Ryzen 5 , 5600H ,null, 16 MB , NVIDIA GeForce RTX 3050 , 8GB , Up to 32GB ,2, DDR4 , 3200MHz ,null, 1TB , 2.1 Kg , 354 x 259 x 26 , Eclipse Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ,null, Headphone + Microphone Combo Jack , 200 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , 4-Zone RGB Backlit Chiclet Keyboard , No 
null,3 Ratings,Key Specs & Features of Asus FX516PR-HN109TS (Intel Core i7 (11th Gen) 16GB 8GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," LED Backlit, Anti-Glare IPS, Adaptive-Sync Display (250 nits Brightness, 1000:1 Contrast, 45% NTSC Color Gamut, 62.5% SRGB, 16:9 Aspect Ratio) ", No , Intel Core i7 (11th Gen) , 11370H ,null, 12 MB , NVIDIA GeForce RTX 3070 , 16GB , Up to 32GB ,1, DDR4 , 3200MHz ,null, 512GB , 2 Kg , 360 x 252 x 19.9 , Moonlight White , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ,null, Headphone + Microphone Combo Jack , 200 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , No 
null,null,Key Specs & Features of Asus GV301QH-K5098TS (Ryzen 9 16GB 4GB Graphics Windows 10), Windows 10 Home Basic , 13.4 inch(34.04 cm) , 3840 x 2400 pixels , LED ," WQUXGA LED Backlit LCD Glossy IPS-Level Touch Display with Adaptive Sync (16:10 Aspect Ratio, 300 nits Brightness, 1000:1 Contrast Ratio, 82% NTSC Color Gamut, 116% sRGB, 86% Adobe, 85% DCI-P3, Pantone Validated) ", No , AMD Octa-Core Ryzen 9 , 5900HS , 3.0GHz , 20 MB , NVIDIA GeForce GTX 1650 , 16GB , Up to 32GB ,1, LPDDR4X , 4266MHz ,null, 1TB , 1.30 Kg , 299 x 222 x 15.8 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 1 "," Yes, 802.11 b/g/n/ax "," Yes, 5.1 ", No ,null, Headphone + Microphone Combo Jack , 100 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , No 
null,null,Key Specs & Features of Asus FX506HM-HN016T ( 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel Core i5 (11th Gen) , 11400H ,null, 12 MB , NVIDIA GeForce RTX 3060 , 16GB , Up to 32GB ,2, DDR4 , 2933MHz ,null, 512GB , 2.3 Kg , 359 x 256 x 24.5 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.2 ", No ,null, Headphone + Microphone Combo Jack , 200 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , RGB Backlit Chiclet Keyboard , No 
4.3,"1,004 Ratings",Key Specs & Features of HP 15-dk1148TX (300H7PA) (Intel Core i5 (10th Gen) 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel HM470 , 10300H , 2.5GHz , 8 MB , NVIDIA GeForce GTX 1650 , 4 GB , 8GB ,1, DDR4 , 2933MHz , SSD M.2/Optane , 512GB , 2.23 Kg , 360 x 256 x 23.4 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 150 W AC Adapter W , 3 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard , No 
4.3,"1,004 Ratings",Key Specs & Features of HP 15-dk1148TX (300H7PA) (Intel Core i5 (10th Gen) 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED , IPS LED Backlit Anti-glare Display , No , Intel HM470 , 10300H , 2.5GHz , 8 MB , NVIDIA GeForce GTX 1650 , 4 GB , 8GB ,1, DDR4 , 2933MHz , SSD M.2/Optane , 512GB , 2.23 Kg , 360 x 256 x 23.4 , Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 150 W AC Adapter W , 3 Cell , Li-Po ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard , No 
4.1,228 Ratings,Key Specs & Features of HP 13-ba1018TX (2L4U2PA) (Intel Core i7 (11th Gen) 16GB 2GB Graphics Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , LED , Diagonal Display , Yes , Intel Core i7 (11th Gen) , 1165G7 ,null, 12 MB , NVIDIA GeForce MX450 , 2 GB , 16GB ,1, DDR4 , 2933MHz , SSD M.2/Optane , 1TB , 1.31 Kg , 306.5 x 194.6 x 16.9 , Natural Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Standard Notebook Keyboard , No 
4.2,79 Ratings,Key Specs & Features of HP 15-ek0017TX (183H3PA) (Intel Core i5 (10th Gen) 8GB 4GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," Diagonal , IPS, anti-glare, micro-edge, WLED-backlit, 250 nits, 45% NTSC Display ", No , Intel Core i5 (10th Gen) , 10300H , 2.5GHz , 8 MB , NVIDIA Geforce GTX 1650 Ti , 4 GB , 8GB ,1, DDR4 , 2933MHz , SSD M.2/Optane , 1TB , 2.36 Kg , 357.9 x 239.7 x 22.5 , Shadow Black , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 a/b/g/n/ac "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 150 W AC Adapter W , 3 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard , No 
4.1,14 Ratings,Key Specs & Features of HP 15-ep0123tx (1V4Q4PA) (Intel Core i7 (10th Gen) 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," Diagonal IPS Anti-glare, Micro-edge, WLED-backlit, 300 nits, 72% NTSC Display ", No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 12 MB , NVIDIA Geforce GTX 1660 Ti , 6 GB , 16GB ,2, DDR4 , 2933MHz , SSD M.2/Optane , 1TB , 2.14 Kg , 357.9 x 236.8 x 18.4 , Natural Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 200 W AC Adapter W , 6 Cell , Li-Po ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, island-style, backlit, cool gray keyboard ", No 
4.1,14 Ratings,Key Specs & Features of HP 15-ep0123tx (1V4Q4PA) (Intel Core i7 (10th Gen) 16GB 6GB Graphics Windows 10), Windows 10 Home Basic , 15.6 inch(39.62 cm) , 1920 x 1080 pixels , LED ," Diagonal IPS Anti-glare, Micro-edge, WLED-backlit, 300 nits, 72% NTSC Display ", No , Intel Core i7 (10th Gen) , 10750H , 2.6GHz , 12 MB , NVIDIA Geforce GTX 1660 Ti , 6 GB , 16GB ,2, DDR4 , 2933MHz , SSD M.2/Optane , 1TB , 2.14 Kg , 357.9 x 236.8 x 18.4 , Natural Silver , 1 Year ," Laptop, Battery, AC Adapter, User Guide "," Yes, 2 "," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 200 W AC Adapter W , 6 Cell , Li-Po ,null, HP Imagepad with multi-touch gesture support; Precision Touchpad Support ," Full-size, island-style, backlit, cool gray keyboard ", No 
3.9,654 Ratings,Key Specs & Features of Lenovo S340 (81VV008TIN) (Intel Core i5 (10th Gen) 8GB 1TB HDD Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED , IPS AntiGlare LED Backlight Narrow Bezel Display , No , Intel Core i5 (10th Gen) , 1035G1 , 1.0GHz , 6 MB , Intel UHD , 8GB ,null,1, DDR4 , 2666MHz , HDD SATA , 1TB , 1.55 Kg , 322.7 x 230.5 x 17.9 , Platinum Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 a/b/g/n/ac "," Yes, 4.2 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Po ,null, Touchpad with multi-touch gesture support , Optional Backlit keyboard , No 
4.4,186 Ratings,Key Specs & Features of Asus UX425EA-BM701TS (Intel Core i7 (11th Gen) 16GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare IPS Display (300 nits Brightness, 90% Screen-to-body Ratio, 100% sRGB Color Gamut) ", No , Intel Core i7 (11th Gen) , 1165G7 ,null, 12 MB , Intel Iris Xe , 16GB ,null,1, LPDDR4X ,null,null, 512GB , 1.17 Kg , 319 x 208 x 13.9 , Pine Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , No 
4.4,134 Ratings,Key Specs & Features of Asus UX425EA-BM501TS (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-glare IPS Display (300 nits Brightness, 90% Screen-to-body Ratio, 100% sRGB Color Gamut) ", No , Intel Core i5 (11th Gen) , 1135G7 , 4.2GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, LPDDR4X ,null,null, 512GB , 1.17 Kg , 319 x 208 x 13.9 , Pine Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Gaming Backlit Keyboard , No 
3.8,4 Ratings,Key Specs & Features of Asus UX325EA-KG701TS (Intel Core i7 (11th Gen) 16GB Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , OLED ," LED Backlit OLED Display (16:9 Aspect Ratio, 400 nits Brightness, 100% DCI-P3 Color Gamut, 88% Screen-to-body Ratio) ", No , Intel Core i7 (11th Gen) , 1165G7 , 2.8GHz , 12 MB , Intel Iris Xe , 16GB ,null,1, LPDDR4X ,null,null, 1TB , 1.14 Kg , 304.2 x 203 x 13.9 , Lilac Mist , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , No 
4,1 Ratings,Key Specs & Features of Asus UX363EA-HP502TS (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , OLED ," OLED Glossy Display (400 nits Brightness, DCI-P3 100% Color Gamut, 16:9 Aspect Ratio) ", No , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 ,null,null, 512GB , 1.30 Kg , 305 x 211 x 13.9 , Pine Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet English Keyboard with Support NumberPad , No 
4.8,7 Ratings,Key Specs & Features of Asus UX435EG-AI501TS (Intel Core i5 (11th Gen) 8GB 2GB Graphics Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit Glossy IPS Touch Display (300 nits Brightness, 16:9 Aspect Ratio, 100% sRGB, 92% Screen-to-body Ratio) ", No , Intel Core i5 (11th Gen) , 1135G7 , 4.2GHz , 8 MB , NVIDIA GeForce MX450 , 2 GB , 8GB ,1, LPDDR4X ,null,null, 512GB , 1.29 Kg , 319 x 199 x 16.9 , Pine Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, ScreenPad 2.0 (Full HD+ (2160 x 1080 Pixel) IPS Level Panel)) , Backlit Chiclet Keyboard , No 
4,1 Ratings,Key Specs & Features of Asus UX363EA-HP502TS (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 13.3 inch(33.78 cm) , 1920 x 1080 pixels , OLED ," OLED Glossy Display (400 nits Brightness, DCI-P3 100% Color Gamut, 16:9 Aspect Ratio) ", No , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, DDR4 ,null,null, 512GB , 1.30 Kg , 305 x 211 x 13.9 , Pine Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet English Keyboard with Support NumberPad , No 
4.8,7 Ratings,Key Specs & Features of Asus UX435EG-AI501TS (Intel Core i5 (11th Gen) 8GB 2GB Graphics Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit Glossy IPS Touch Display (300 nits Brightness, 16:9 Aspect Ratio, 100% sRGB, 92% Screen-to-body Ratio) ", No , Intel Core i5 (11th Gen) , 1135G7 , 4.2GHz , 8 MB , NVIDIA GeForce MX450 , 2 GB , 8GB ,1, LPDDR4X ,null,null, 512GB , 1.29 Kg , 319 x 199 x 16.9 , Pine Grey , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 3 Cell , Li-Ion ,null, ScreenPad 2.0 (Full HD+ (2160 x 1080 Pixel) IPS Level Panel)) , Backlit Chiclet Keyboard , No 
4.3,43 Ratings,Key Specs & Features of Asus UX482EG-KA711TS (Intel Core i7 (11th Gen) 16GB 2GB Graphics Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit LCD IPS-level Anti-Glare Touch Display (400 nits Brightness, 100% sRGB Color Gamut, Pantone Validated, 93% Screen to Body Ratio) ", No , Intel Core i7 (11th Gen) , 1165G7 , 2.8GHz , 12 MB , Intel Iris Xe , 2 GB , 16GB ,1, LPDDR4X ,null,null, 1TB , 1.62 Kg , 324 x 222 x 16.9 , Celestial Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , No 
4.4,48 Ratings,Key Specs & Features of Asus UX482EG-KA521TS (Intel Core i5 (11th Gen) 16GB 2GB Graphics Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-Glare Display (400 nits Brightness, 100% sRGB Color Gamut, 93% Screen to Body Ratio) ", Yes , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , NVIDIA GeForce MX450 , 2 GB , 16GB ,1, LPDDR4X , 4266MHz ,null, 512GB , 1.62 Kg , 324 x 222 x 16.9 , Celestial Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , No 
4.7,33 Ratings,Key Specs & Features of Asus UX482EA-KA501TS (Intel Core i5 (11th Gen) 8GB Windows 10), Windows 10 Home Basic , 14 inch(35.56 cm) , 1920 x 1080 pixels , LED ," LED Backlit Anti-Glare Display (400 nits Brightness, 100% sRGB Color Gamut, 93% Screen to Body Ratio) ", Yes , Intel Core i5 (11th Gen) , 1135G7 , 2.4GHz , 8 MB , Intel Iris Xe , 8GB ,null,1, LPDDR4X , 4266MHz ,null, 512GB , 1.62 Kg , 324 x 222 x 16.9 , Celestial Blue , 1 Year ," Laptop, Battery, AC Adapter, User Guide ",null," Yes, 802.11 b/g/n/ax "," Yes, 5.0 ", No ,null, Headphone + Microphone Combo Jack , 65 W AC Adapter W , 4 Cell , Li-Ion ,null, Touchpad with Multi-Touch Gestures Enabled , Backlit Chiclet Keyboard , No 
